candidate_name,candidate_id,office,district,party,committee_id,recipient_name,recipient_city,recipient_state,recipient_zip,disbursement_description,disbursement_purpose_category,disbursement_date,disbursement_amount,disbursement_type_description,memo_text,line_number_label
"PIANTIDOSI, ANDREW",H4ME01152,House,01,REPUBLICAN PARTY,C00842708,RED CURVE SOLUTIONS LLC,BEVERLY,MA,01915,"COMPLIANCE CONSULTING, DATA PROCESSING SERVICES, & POSTAGE EXPENSE",ADMINISTRATIVE,2023-07-28,1523.45,,,Operating Expenditures
"PIANTIDOSI, ANDREW",H4ME01152,House,01,REPUBLICAN PARTY,C00842708,STRUCTURE MEDIA,WINDHAM,ME,04062,VIDEO PRODUCTION SERVICES,OTHER,2023-07-26,1500.0,,,Operating Expenditures
"PIANTIDOSI, ANDREW",H4ME01152,House,01,REPUBLICAN PARTY,C00842708,HOME DEPOT,ATLANTA,GA,30339,OFFICE SUPPLIES,ADMINISTRATIVE,2023-07-26,36.54,,,Operating Expenditures
"PIANTIDOSI, ANDREW",H4ME01152,House,01,REPUBLICAN PARTY,C00842708,HOME DEPOT,ATLANTA,GA,30339,OFFICE SUPPLIES,ADMINISTRATIVE,2023-07-26,148.6,,,Operating Expenditures
"PIANTIDOSI, ANDREW",H4ME01152,House,01,REPUBLICAN PARTY,C00842708,WINRED TECHNICAL SERVICES LLC,ARLINGTON,VA,22209,MERCHANT FEES,OTHER,2023-07-24,5.91,,,Operating Expenditures
"PIANTIDOSI, ANDREW",H4ME01152,House,01,REPUBLICAN PARTY,C00842708,WINRED TECHNICAL SERVICES LLC,ARLINGTON,VA,22209,MERCHANT FEES,OTHER,2023-07-21,1.97,,,Operating Expenditures
"PIANTIDOSI, ANDREW",H4ME01152,House,01,REPUBLICAN PARTY,C00842708,WINRED TECHNICAL SERVICES LLC,ARLINGTON,VA,22209,MERCHANT FEES,OTHER,2023-07-19,7.88,,,Operating Expenditures
"PIANTIDOSI, ANDREW",H4ME01152,House,01,REPUBLICAN PARTY,C00842708,MAILCHIMP,ATLANTA,GA,30308,EMAIL SERVICES,OTHER,2023-07-14,100.0,,,Operating Expenditures
"PIANTIDOSI, ANDREW",H4ME01152,House,01,REPUBLICAN PARTY,C00842708,ANCHOR RENTALS,BRUNSWICK,ME,04074,RENT,ADMINISTRATIVE,2023-07-13,1600.0,,,Operating Expenditures
"PIANTIDOSI, ANDREW",H4ME01152,House,01,REPUBLICAN PARTY,C00842708,WINRED TECHNICAL SERVICES LLC,ARLINGTON,VA,22209,MERCHANT FEES,OTHER,2023-07-11,2.36,,,Operating Expenditures
"PIANTIDOSI, ANDREW",H4ME01152,House,01,REPUBLICAN PARTY,C00842708,WALMART,BENTONVILLE,AR,72716,OFFICE SUPPLIES,ADMINISTRATIVE,2023-07-10,220.37,,,Operating Expenditures
"PIANTIDOSI, ANDREW",H4ME01152,House,01,REPUBLICAN PARTY,C00842708,WINRED TECHNICAL SERVICES LLC,ARLINGTON,VA,22209,MERCHANT FEES,OTHER,2023-07-07,27.58,,,Operating Expenditures
"PIANTIDOSI, ANDREW",H4ME01152,House,01,REPUBLICAN PARTY,C00842708,WINRED TECHNICAL SERVICES LLC,ARLINGTON,VA,22209,MERCHANT FEES,OTHER,2023-07-06,110.53,,,Operating Expenditures
"PIANTIDOSI, ANDREW",H4ME01152,House,01,REPUBLICAN PARTY,C00842708,WINRED TECHNICAL SERVICES LLC,ARLINGTON,VA,22209,MERCHANT FEES,OTHER,2023-07-05,67.29,,,Operating Expenditures
"PIANTIDOSI, ANDREW",H4ME01152,House,01,REPUBLICAN PARTY,C00842708,RED CURVE SOLUTIONS LLC,BEVERLY,MA,01915,COMPLIANCE CONSULTING,OTHER,2023-07-03,950.0,,,Operating Expenditures
"PIANTIDOSI, ANDREW",H4ME01152,House,01,REPUBLICAN PARTY,C00842708,WINRED TECHNICAL SERVICES LLC,ARLINGTON,VA,22209,MERCHANT FEES,OTHER,2023-06-30,0.99,,,Operating Expenditures
"PIANTIDOSI, ANDREW",H4ME01152,House,01,REPUBLICAN PARTY,C00842708,WINRED TECHNICAL SERVICES LLC,ARLINGTON,VA,22209,MERCHANT FEES,OTHER,2023-06-29,3.94,,,Operating Expenditures
"PIANTIDOSI, ANDREW",H4ME01152,House,01,REPUBLICAN PARTY,C00842708,WINRED TECHNICAL SERVICES LLC,ARLINGTON,VA,22209,MERCHANT FEES,OTHER,2023-06-27,5.91,,,Operating Expenditures
"PIANTIDOSI, ANDREW",H4ME01152,House,01,REPUBLICAN PARTY,C00842708,WINRED TECHNICAL SERVICES LLC,ARLINGTON,VA,22209,MERCHANT FEES,OTHER,2023-06-23,3.94,,,Operating Expenditures
"PIANTIDOSI, ANDREW",H4ME01152,House,01,REPUBLICAN PARTY,C00842708,WINRED TECHNICAL SERVICES LLC,ARLINGTON,VA,22209,MERCHANT FEES,OTHER,2023-06-20,602.82,,,Operating Expenditures
"PIANTIDOSI, ANDREW",H4ME01152,House,01,REPUBLICAN PARTY,C00842708,WINRED TECHNICAL SERVICES LLC,ARLINGTON,VA,22209,MERCHANT FEES,OTHER,2023-06-14,0.04,,,Operating Expenditures
"PIANTIDOSI, ANDREW",H4ME01152,House,01,REPUBLICAN PARTY,C00842708,MAILCHIMP,ATLANTA,GA,30308,EMAIL SERVICES,OTHER,2023-06-13,100.0,,,Operating Expenditures
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,WINRED,ARLINGTON,VA,222191891,EARMARK PROCESSING,OTHER,2024-12-31,188.27,,,Operating Expenditures
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,"RODERICK, SHAWN",READFIELD,ME,04355,SALARY,ADMINISTRATIVE,2024-12-31,3697.42,,,Operating Expenditures
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,ADP,ROSELAND,NJ,070681728,PAYROLL TAXES,OTHER,2024-12-31,1146.83,,,Operating Expenditures
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,ADP,ROSELAND,NJ,070681728,WORKERS COMP,OTHER,2024-12-31,21.15,,,Operating Expenditures
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,ANEDOT,NEW ORLEANS,LA,701125204,ONLINE PROCESSING,OTHER,2024-12-25,30.18,,,Operating Expenditures
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,EZTEXTING.COM,SAN FRANCISCO,CA,94104,WEB SERVICES,OTHER,2024-12-24,128.75,,,Operating Expenditures
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,RED MAVERICK MEDIA LLC,HARRISBURG,PA,171021990,WEB SERVICES,OTHER,2024-12-20,5400.0,,,Operating Expenditures
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,HUCKABY DAVIS LISKER INC,ALEXANDRIA,VA,223145404,COMPLIANCE CONSULTING,OTHER,2024-12-20,12500.0,,,Operating Expenditures
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,CHAIN BRIDGE BANK,MC LEAN,VA,221015709,BANK FEES,OTHER,2024-12-20,50.0,,,Operating Expenditures
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,ADP,ROSELAND,NJ,070681728,PAYROLL SERVICE,OTHER,2024-12-20,114.4,,,Operating Expenditures
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,"RODERICK, SHAWN",READFIELD,ME,04355,SALARY,ADMINISTRATIVE,2024-12-13,3697.42,,,Operating Expenditures
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,ADP,ROSELAND,NJ,070681728,WORKERS COMP,OTHER,2024-12-13,21.15,,,Operating Expenditures
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,ADP,ROSELAND,NJ,070681728,PAYROLL TAXES,OTHER,2024-12-13,1146.83,,,Operating Expenditures
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,"WINCHELL, RUDMAN",BANGOR,ME,044014947,LEGAL FEES- RECOUNT ACCT,ADMINISTRATIVE,2024-12-10,11651.0,,,Other Disbursements
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,"SNOWMAN, ELIZABETH",PITTSFIELD,ME,049674123,ADMINISTRATIVE CONSULTING- RECOUNT ACCT,OTHER,2024-12-10,750.0,,,Other Disbursements
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,"PETTENGILL, KIM",FARMINGDALE,ME,043444612,LEGAL FEES- RECOUNT ACCT,ADMINISTRATIVE,2024-12-10,3900.0,,,Other Disbursements
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,MAINELY STRATEGIES,PALMYRA,ME,04965,ADMINISTRATIVE CONSULTING- RECOUNT ACCT,OTHER,2024-12-10,750.0,,,Other Disbursements
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,CHAIN BRIDGE BANK,MC LEAN,VA,221015709,BANK FEES- RECOUNT ACCT,OTHER,2024-12-10,50.0,,,Other Disbursements
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,"WINCHELL, RUDMAN",BANGOR,ME,044014947,LEGAL FEES,ADMINISTRATIVE,2024-12-10,6349.0,,,Operating Expenditures
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,ADP,ROSELAND,NJ,070681728,PAYROLL SERVICE,OTHER,2024-12-06,114.4,,,Operating Expenditures
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,BRITT'S CAFE,AUGUSTA,ME,043307889,FOOD/BEVERAGE,OTHER,2024-12-05,274.0,,,Operating Expenditures
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,BRITT'S CAFE,AUGUSTA,ME,043307889,FOOD/BEVERAGE,OTHER,2024-12-04,241.47,,,Operating Expenditures
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,ELITE CARD PROCESSING,HAGERSTOWN,MD,21740,MERCHANT FEES,OTHER,2024-12-02,266.34,,,Operating Expenditures
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,"RODERICK, SHAWN",READFIELD,ME,04355,SALARY,ADMINISTRATIVE,2024-11-29,3697.42,,,Operating Expenditures
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,ADP,ROSELAND,NJ,070681728,PAYROLL TAXES,OTHER,2024-11-29,1146.83,,,Operating Expenditures
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,ADP,ROSELAND,NJ,070681728,WORKERS COMP,OTHER,2024-11-29,21.15,,,Operating Expenditures
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,ANEDOT,NEW ORLEANS,LA,701125204,ONLINE PROCESSING- RECOUNT ACCT,OTHER,2024-11-27,77.79,,,Other Disbursements
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,"PETTENGILL, KIM",FARMINGDALE,ME,043444612,LEGAL FEES- RECOUNT ACCT,ADMINISTRATIVE,2024-11-25,1800.0,,,Other Disbursements
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,WINRED,ARLINGTON,VA,222191891,EARMARK PROCESSING,OTHER,2024-11-25,591.19,,,Operating Expenditures
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,CHAIN BRIDGE BANK,MC LEAN,VA,221015709,BANK FEES,OTHER,2024-11-25,544.8,,,Operating Expenditures
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,BAKERHOSTETLER,CLEVELAND,OH,441900189,LEGAL FEES,ADMINISTRATIVE,2024-11-25,10000.0,,,Operating Expenditures
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,ADP,ROSELAND,NJ,070681728,PAYROLL SERVICE,OTHER,2024-11-22,114.4,,,Operating Expenditures
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,ONPOINT DATA STRATEGY LLC,ASHBURN,VA,201475905,DATA MANAGEMENT,OTHER,2024-11-21,630.0,,,Operating Expenditures
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,FULFILLMENT SOLUTIONS INC.,STERLING,VA,201669537,DIRECT MAIL PRODUCTION,FUNDRAISING,2024-11-21,784.34,,,Operating Expenditures
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,DIRECT MAIL PROCESSORS,HAGERSTOWN,MD,217405905,CAGING,OTHER,2024-11-21,2315.54,,,Operating Expenditures
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,DIRECT MAIL PROCESSORS,HAGERSTOWN,MD,217405905,CAGING,OTHER,2024-11-21,150.0,,,Operating Expenditures
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,"WINCHELL, RUDMAN",BANGOR,ME,044014947,LEGAL FEES- RECOUNT ACCT,ADMINISTRATIVE,2024-11-20,22400.0,,,Other Disbursements
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,ANEDOT,NEW ORLEANS,LA,701125204,ONLINE PROCESSING- RECOUNT ACCT,OTHER,2024-11-20,207.7,,,Other Disbursements
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,"WINCHELL, RUDMAN",BANGOR,ME,044014947,LEGAL FEES,ADMINISTRATIVE,2024-11-20,5000.0,,,Operating Expenditures
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,RED MAVERICK MEDIA LLC,HARRISBURG,PA,171021990,VOTER CALLS,OTHER,2024-11-17,3139.0,,,Operating Expenditures
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,LAROCHELLE FUNDRAISING SOLUTIONS,SKOWKEGAN,ME,04976,FUNDRAISING CONSULTING,OTHER,2024-11-17,40500.0,,,Operating Expenditures
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,K2 & CO,SAINT PAUL,MN,55103,TRAVEL,OTHER,2024-11-17,1743.76,,,Operating Expenditures
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,HUCKABY DAVIS LISKER INC,ALEXANDRIA,VA,223145404,COMPLIANCE CONSULTING,OTHER,2024-11-17,16000.0,,,Operating Expenditures
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,ANE STRATEGIES LLC,JUPITER,FL,33477,FUNDRAISING CONSULTING,OTHER,2024-11-17,500.0,,,Operating Expenditures
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,"RODERICK, SHAWN",READFIELD,ME,04355,SALARY,ADMINISTRATIVE,2024-11-15,3697.42,,,Operating Expenditures
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,ADP,ROSELAND,NJ,070681728,PAYROLL TAXES,OTHER,2024-11-15,1146.83,,,Operating Expenditures
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,ADP,ROSELAND,NJ,070681728,WORKERS COMP,OTHER,2024-11-15,21.15,,,Operating Expenditures
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,ONPOINT DATA STRATEGY LLC,ASHBURN,VA,201475905,DATA MANAGEMENT,OTHER,2024-11-14,864.65,,,Operating Expenditures
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,NOVA LIST,ASHBURN,VA,201475905,LIST SERVICES,OTHER,2024-11-14,1214.01,,,Operating Expenditures
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,INTEGRAM,DULLES,VA,20166,DIRECT MAIL PRODUCTION,FUNDRAISING,2024-11-14,1828.02,,,Operating Expenditures
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,HSP DIRECT LLC,LINDALE,GA,30147,DATA MANAGEMENT,OTHER,2024-11-14,1384.76,,,Operating Expenditures
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,MDI IMAGING & MAIL,DULLES,VA,20166,DIRECT MAIL PRODUCTION,FUNDRAISING,2024-11-07,6307.56,,,Operating Expenditures
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,INTEGRAM,DULLES,VA,20166,DIRECT MAIL PRODUCTION,FUNDRAISING,2024-11-07,3363.12,,,Operating Expenditures
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,HSP DIRECT LLC,LINDALE,GA,30147,DATA MANAGEMENT,OTHER,2024-11-07,3274.68,,,Operating Expenditures
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,DONORBUREAU,ARLINGTON,VA,222072003,DATA MANAGEMENT,OTHER,2024-11-07,365.99,,,Operating Expenditures
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,DIRECT MAIL PROCESSORS,HAGERSTOWN,MD,217405905,CAGING,OTHER,2024-11-07,1263.01,,,Operating Expenditures
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,MIDDLETOWN VALLEY BANK,MIDDLETOWN,MD,21769,BANK FEES,OTHER,2024-11-05,198.0,,,Operating Expenditures
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,GRIDIRON RESTAURANT,LEWISTON,ME,042403545,MEETING EXPENSE,MATERIALS,2024-11-05,387.93,,,Operating Expenditures
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,ELITE CARD PROCESSING,HAGERSTOWN,MD,21740,MERCHANT FEES,OTHER,2024-11-05,319.31,,,Operating Expenditures
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,ANEDOT,NEW ORLEANS,LA,701125204,ONLINE PROCESSING,OTHER,2024-11-05,3843.89,,,Operating Expenditures
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,"WINCHELL, RUDMAN",BANGOR,ME,044014947,LEGAL FEES,ADMINISTRATIVE,2024-11-04,3000.0,,,Operating Expenditures
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,USPS,AUGUSTA,ME,043306325,POSTAGE,ADMINISTRATIVE,2024-11-04,292.0,,,Operating Expenditures
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,RED MAVERICK MEDIA LLC,HARRISBURG,PA,171021990,VOTER CALLS,OTHER,2024-11-04,8187.0,,,Operating Expenditures
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,CHARLIE'S RENTAL,AUGUSTA,ME,043307738,TRAVEL,OTHER,2024-11-04,1357.93,,,Operating Expenditures
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,REPUBLICAN JEWISH COALITION-PAC (RJC-PAC),WASHINGTON,DC,20003,EARMARK PROCESSING,OTHER,2024-11-03,18.79,,,Operating Expenditures
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,RED MAVERICK MEDIA LLC,HARRISBURG,PA,171021990,MEDIA BUY/VOTER CALLS,ADVERTISING,2024-11-03,42000.0,,,Operating Expenditures
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,LILLY & COMPANY,AUSTIN,TX,78701,FUNDRAISING CONSULTING/TRAVEL,OTHER,2024-11-03,2672.74,,,Operating Expenditures
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,LILLY & COMPANY,AUSTIN,TX,78701,FUNDRAISING CONSULTING/PRINTING,ADVERTISING,2024-11-03,2540.0,,,Operating Expenditures
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,LILLY & COMPANY,AUSTIN,TX,78701,FUNDRAISING CONSULTING,OTHER,2024-11-03,5525.0,,,Operating Expenditures
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,RED MAVERICK MEDIA LLC,HARRISBURG,PA,171021990,VOTER CALLS,OTHER,2024-11-01,32939.0,,,Operating Expenditures
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,M2 PLACEMENT LLC,DENVER,CO,80231,MEDIA BUY,ADVERTISING,2024-11-01,24000.0,,,Operating Expenditures
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,DYSARTS RESTAURANT,HERMON,ME,044011314,FOOD/BEVERAGE,OTHER,2024-11-01,197.41,,,Operating Expenditures
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,ALBISON'S PRINTING INC,AUGUSTA,ME,043304384,PRINTING,ADVERTISING,2024-11-01,228.94,,,Operating Expenditures
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,"RODERICK, SHAWN",READFIELD,ME,04355,SALARY,ADMINISTRATIVE,2024-10-31,3697.42,,,Operating Expenditures
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,"RODERICK, SHAWN",READFIELD,ME,04355,MILEAGE,OTHER,2024-10-31,1664.36,,,Operating Expenditures
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,RED MAVERICK MEDIA LLC,HARRISBURG,PA,171021990,VOTER CALLS/SIGNAGE,OTHER,2024-10-31,6923.0,,,Operating Expenditures
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,K2 & CO,SAINT PAUL,MN,55103,COMMUNICATIONS CONSULTING,OTHER,2024-10-31,6565.9,,,Operating Expenditures
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,JAMESTOWN ASSOCIATES,PHILADELPHIA,PA,191062420,MEDIA PRODUCTION,ADVERTISING,2024-10-31,15000.0,,,Operating Expenditures
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,ADP,ROSELAND,NJ,070681728,WORKERS COMP,OTHER,2024-10-31,21.15,,,Operating Expenditures
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,ADP,ROSELAND,NJ,070681728,PAYROLL TAXES,OTHER,2024-10-31,1146.83,,,Operating Expenditures
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,MAINE REPUBLICAN PARTY,AUGUSTA,ME,043306312,POLITICAL CONTRIBUTION,CONTRIBUTIONS,2024-10-30,6000.0,CONTRIBUTION MADE TO NON-AFFILIATED,,Other Disbursements
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,M2 PLACEMENT LLC,DENVER,CO,80231,MEDIA BUY,ADVERTISING,2024-10-30,15000.0,,,Operating Expenditures
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,M2 PLACEMENT LLC,DENVER,CO,80231,MEDIA BUY,ADVERTISING,2024-10-28,199796.0,,,Operating Expenditures
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,GRIDIRON RESTAURANT,LEWISTON,ME,042403545,MEETING EXPENSE,MATERIALS,2024-10-28,231.59,,,Operating Expenditures
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,HELENS RESTAURANT,ELLSWORTH,ME,046051722,FOOD/BEVERAGE,OTHER,2024-10-25,86.24,,,Operating Expenditures
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,ADP,ROSELAND,NJ,070681728,PAYROLL SERVICE,OTHER,2024-10-25,75.0,,,Operating Expenditures
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,M2 PLACEMENT LLC,DENVER,CO,80231,MEDIA BUY,ADVERTISING,2024-10-24,160000.0,,,Operating Expenditures
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,EZTEXTING.COM,SAN FRANCISCO,CA,94104,WEB SERVICES,OTHER,2024-10-24,128.75,,,Operating Expenditures
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,M2 PLACEMENT LLC,DENVER,CO,80231,MEDIA BUY,ADVERTISING,2024-10-23,79968.0,,,Operating Expenditures
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,MAINE REPUBLICAN PARTY,AUGUSTA,ME,043306312,POLITICAL CONTRIBUTION,CONTRIBUTIONS,2024-10-22,25000.0,CONTRIBUTION MADE TO NON-AFFILIATED,,Other Disbursements
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,TOM MAYBERRY'S,OXFORD,ME,04270,SITE RENTAL,ADMINISTRATIVE,2024-10-21,50.0,,,Operating Expenditures
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,TOM MAYBERRY'S,OXFORD,ME,04270,SITE RENTAL,ADMINISTRATIVE,2024-10-21,100.0,,,Operating Expenditures
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,JAMESTOWN ASSOCIATES,PHILADELPHIA,PA,191062420,MEDIA PRODUCTION,ADVERTISING,2024-10-21,15000.0,,,Operating Expenditures
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,RED MAVERICK MEDIA LLC,HARRISBURG,PA,171021990,MEDIA BUY/SIGNAGE,ADVERTISING,2024-10-18,5600.0,,,Operating Expenditures
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,PUBLIC OPINION STRATEGIES,ALEXANDRIA,VA,223142433,RESEARCH,OTHER,2024-10-18,27000.0,,,Operating Expenditures
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,M2 PLACEMENT LLC,DENVER,CO,80231,MEDIA BUY,ADVERTISING,2024-10-18,106926.0,,,Operating Expenditures
"THERIAULT, AUSTIN LEO",H4ME02291,House,02,REPUBLICAN PARTY,C00852061,LIBBY FILMS,BANGOR,ME,04401,MEDIA PRODUCTION,ADVERTISING,2024-10-18,500.0,,,Operating Expenditures
